,motor1_current,motor2_current,motor3_current,motor4_current,motor5_current,motor6_current,total_coal_quality,instantaneous_coal_quality
2982,2,2,1,1,3,2,2,1
2983,2,2,1,1,3,2,2,2
2984,2,2,1,1,3,2,2,3
2985,2,2,1,1,3,2,3,1
2986,2,2,1,1,3,2,3,2
2987,2,2,1,1,3,2,3,3
2988,2,2,1,1,3,3,1,1
2989,2,2,1,1,3,3,1,2
2990,2,2,1,1,3,3,1,3
2991,2,2,1,1,3,3,2,1
2992,2,2,1,1,3,3,2,2
2993,2,2,1,1,3,3,2,3
2994,2,2,1,1,3,3,3,1
2995,2,2,1,1,3,3,3,2
2996,2,2,1,1,3,3,3,3
2997,2,2,1,2,1,1,1,1
2998,2,2,1,2,1,1,1,2
2999,2,2,1,2,1,1,1,3
3000,2,2,1,2,1,1,2,1
3001,2,2,1,2,1,1,2,2
3002,2,2,1,2,1,1,2,3
3003,2,2,1,2,1,1,3,1
3004,2,2,1,2,1,1,3,2
3005,2,2,1,2,1,1,3,3
3006,2,2,1,2,1,2,1,1
3007,2,2,1,2,1,2,1,2
3008,2,2,1,2,1,2,1,3
3009,2,2,1,2,1,2,2,1
3010,2,2,1,2,1,2,2,2
3011,2,2,1,2,1,2,2,3
3012,2,2,1,2,1,2,3,1
3013,2,2,1,2,1,2,3,2
3014,2,2,1,2,1,2,3,3
3015,2,2,1,2,1,3,1,1
3016,2,2,1,2,1,3,1,2
3017,2,2,1,2,1,3,1,3
3018,2,2,1,2,1,3,2,1
3019,2,2,1,2,1,3,2,2
3020,2,2,1,2,1,3,2,3
3021,2,2,1,2,1,3,3,1
3022,2,2,1,2,1,3,3,2
3023,2,2,1,2,1,3,3,3
3024,2,2,1,2,2,1,1,1
3025,2,2,1,2,2,1,1,2
3026,2,2,1,2,2,1,1,3
3027,2,2,1,2,2,1,2,1
3028,2,2,1,2,2,1,2,2
3029,2,2,1,2,2,1,2,3
3030,2,2,1,2,2,1,3,1
3031,2,2,1,2,2,1,3,2
3032,2,2,1,2,2,1,3,3
3033,2,2,1,2,2,2,1,1
3034,2,2,1,2,2,2,1,2
3035,2,2,1,2,2,2,1,3
3036,2,2,1,2,2,2,2,1
3037,2,2,1,2,2,2,2,2
3038,2,2,1,2,2,2,2,3
3039,2,2,1,2,2,2,3,1
3040,2,2,1,2,2,2,3,2
3041,2,2,1,2,2,2,3,3
3042,2,2,1,2,2,3,1,1
3043,2,2,1,2,2,3,1,2
3044,2,2,1,2,2,3,1,3
3045,2,2,1,2,2,3,2,1
3046,2,2,1,2,2,3,2,2
3047,2,2,1,2,2,3,2,3
3048,2,2,1,2,2,3,3,1
3049,2,2,1,2,2,3,3,2
3050,2,2,1,2,2,3,3,3
3051,2,2,1,2,3,1,1,1
3052,2,2,1,2,3,1,1,2
3053,2,2,1,2,3,1,1,3
3054,2,2,1,2,3,1,2,1
3055,2,2,1,2,3,1,2,2
3056,2,2,1,2,3,1,2,3
3057,2,2,1,2,3,1,3,1
3058,2,2,1,2,3,1,3,2
3059,2,2,1,2,3,1,3,3
3060,2,2,1,2,3,2,1,1
3061,2,2,1,2,3,2,1,2
3062,2,2,1,2,3,2,1,3
3063,2,2,1,2,3,2,2,1
3064,2,2,1,2,3,2,2,2
3065,2,2,1,2,3,2,2,3
3066,2,2,1,2,3,2,3,1
3067,2,2,1,2,3,2,3,2
3068,2,2,1,2,3,2,3,3
3069,2,2,1,2,3,3,1,1
3070,2,2,1,2,3,3,1,2
3071,2,2,1,2,3,3,1,3
3072,2,2,1,2,3,3,2,1
3073,2,2,1,2,3,3,2,2
3074,2,2,1,2,3,3,2,3
3075,2,2,1,2,3,3,3,1
3076,2,2,1,2,3,3,3,2
3077,2,2,1,2,3,3,3,3
3078,2,2,1,3,1,1,1,1
3079,2,2,1,3,1,1,1,2
3080,2,2,1,3,1,1,1,3
3081,2,2,1,3,1,1,2,1
3082,2,2,1,3,1,1,2,2
3083,2,2,1,3,1,1,2,3
3084,2,2,1,3,1,1,3,1
3085,2,2,1,3,1,1,3,2
3086,2,2,1,3,1,1,3,3
3087,2,2,1,3,1,2,1,1
3088,2,2,1,3,1,2,1,2
3089,2,2,1,3,1,2,1,3
3090,2,2,1,3,1,2,2,1
3091,2,2,1,3,1,2,2,2
3092,2,2,1,3,1,2,2,3
3093,2,2,1,3,1,2,3,1
3094,2,2,1,3,1,2,3,2
3095,2,2,1,3,1,2,3,3
3096,2,2,1,3,1,3,1,1
3097,2,2,1,3,1,3,1,2
3098,2,2,1,3,1,3,1,3
3099,2,2,1,3,1,3,2,1
3100,2,2,1,3,1,3,2,2
3101,2,2,1,3,1,3,2,3
3102,2,2,1,3,1,3,3,1
3103,2,2,1,3,1,3,3,2
3104,2,2,1,3,1,3,3,3
3105,2,2,1,3,2,1,1,1
3106,2,2,1,3,2,1,1,2
3107,2,2,1,3,2,1,1,3
3108,2,2,1,3,2,1,2,1
3109,2,2,1,3,2,1,2,2
3110,2,2,1,3,2,1,2,3
3111,2,2,1,3,2,1,3,1
3112,2,2,1,3,2,1,3,2
3113,2,2,1,3,2,1,3,3
3114,2,2,1,3,2,2,1,1
3115,2,2,1,3,2,2,1,2
3116,2,2,1,3,2,2,1,3
3117,2,2,1,3,2,2,2,1
3118,2,2,1,3,2,2,2,2
3119,2,2,1,3,2,2,2,3
3120,2,2,1,3,2,2,3,1
3121,2,2,1,3,2,2,3,2
3122,2,2,1,3,2,2,3,3
3123,2,2,1,3,2,3,1,1
3124,2,2,1,3,2,3,1,2
3125,2,2,1,3,2,3,1,3
3126,2,2,1,3,2,3,2,1
3127,2,2,1,3,2,3,2,2
3128,2,2,1,3,2,3,2,3
3129,2,2,1,3,2,3,3,1
3130,2,2,1,3,2,3,3,2
3131,2,2,1,3,2,3,3,3
3132,2,2,1,3,3,1,1,1
3133,2,2,1,3,3,1,1,2
3134,2,2,1,3,3,1,1,3
3135,2,2,1,3,3,1,2,1
3136,2,2,1,3,3,1,2,2
3137,2,2,1,3,3,1,2,3
3138,2,2,1,3,3,1,3,1
3139,2,2,1,3,3,1,3,2
3140,2,2,1,3,3,1,3,3
3141,2,2,1,3,3,2,1,1
3142,2,2,1,3,3,2,1,2
3143,2,2,1,3,3,2,1,3
3144,2,2,1,3,3,2,2,1
3145,2,2,1,3,3,2,2,2
3146,2,2,1,3,3,2,2,3
3147,2,2,1,3,3,2,3,1
3148,2,2,1,3,3,2,3,2
3149,2,2,1,3,3,2,3,3
3150,2,2,1,3,3,3,1,1
3151,2,2,1,3,3,3,1,2
3152,2,2,1,3,3,3,1,3
3153,2,2,1,3,3,3,2,1
3154,2,2,1,3,3,3,2,2
3155,2,2,1,3,3,3,2,3
3156,2,2,1,3,3,3,3,1
3157,2,2,1,3,3,3,3,2
3158,2,2,1,3,3,3,3,3
3159,2,2,2,1,1,1,1,1
3160,2,2,2,1,1,1,1,2
3161,2,2,2,1,1,1,1,3
3162,2,2,2,1,1,1,2,1
3163,2,2,2,1,1,1,2,2
3164,2,2,2,1,1,1,2,3
3165,2,2,2,1,1,1,3,1
3166,2,2,2,1,1,1,3,2
3167,2,2,2,1,1,1,3,3
3168,2,2,2,1,1,2,1,1
3169,2,2,2,1,1,2,1,2
3170,2,2,2,1,1,2,1,3
3171,2,2,2,1,1,2,2,1
3172,2,2,2,1,1,2,2,2
3173,2,2,2,1,1,2,2,3
3174,2,2,2,1,1,2,3,1
3175,2,2,2,1,1,2,3,2
3176,2,2,2,1,1,2,3,3
3177,2,2,2,1,1,3,1,1
3178,2,2,2,1,1,3,1,2
3179,2,2,2,1,1,3,1,3
3180,2,2,2,1,1,3,2,1
3181,2,2,2,1,1,3,2,2
3182,2,2,2,1,1,3,2,3
3183,2,2,2,1,1,3,3,1
3184,2,2,2,1,1,3,3,2
3185,2,2,2,1,1,3,3,3
3186,2,2,2,1,2,1,1,1
3187,2,2,2,1,2,1,1,2
3188,2,2,2,1,2,1,1,3
3189,2,2,2,1,2,1,2,1
3190,2,2,2,1,2,1,2,2
3191,2,2,2,1,2,1,2,3
3192,2,2,2,1,2,1,3,1
3193,2,2,2,1,2,1,3,2
3194,2,2,2,1,2,1,3,3
3195,2,2,2,1,2,2,1,1
3196,2,2,2,1,2,2,1,2
3197,2,2,2,1,2,2,1,3
3198,2,2,2,1,2,2,2,1
3199,2,2,2,1,2,2,2,2
3200,2,2,2,1,2,2,2,3
3201,2,2,2,1,2,2,3,1
3202,2,2,2,1,2,2,3,2
3203,2,2,2,1,2,2,3,3
3204,2,2,2,1,2,3,1,1
3205,2,2,2,1,2,3,1,2
3206,2,2,2,1,2,3,1,3
3207,2,2,2,1,2,3,2,1
3208,2,2,2,1,2,3,2,2
3209,2,2,2,1,2,3,2,3
3210,2,2,2,1,2,3,3,1
3211,2,2,2,1,2,3,3,2
3212,2,2,2,1,2,3,3,3
3213,2,2,2,1,3,1,1,1
3214,2,2,2,1,3,1,1,2
3215,2,2,2,1,3,1,1,3
3216,2,2,2,1,3,1,2,1
3217,2,2,2,1,3,1,2,2
3218,2,2,2,1,3,1,2,3
3219,2,2,2,1,3,1,3,1
3220,2,2,2,1,3,1,3,2
3221,2,2,2,1,3,1,3,3
3222,2,2,2,1,3,2,1,1
3223,2,2,2,1,3,2,1,2
3224,2,2,2,1,3,2,1,3
3225,2,2,2,1,3,2,2,1
3226,2,2,2,1,3,2,2,2
3227,2,2,2,1,3,2,2,3
3228,2,2,2,1,3,2,3,1
3229,2,2,2,1,3,2,3,2
3230,2,2,2,1,3,2,3,3
3231,2,2,2,1,3,3,1,1
3232,2,2,2,1,3,3,1,2
3233,2,2,2,1,3,3,1,3
3234,2,2,2,1,3,3,2,1
3235,2,2,2,1,3,3,2,2
3236,2,2,2,1,3,3,2,3
3237,2,2,2,1,3,3,3,1
3238,2,2,2,1,3,3,3,2
3239,2,2,2,1,3,3,3,3
3240,2,2,2,2,1,1,1,1
3241,2,2,2,2,1,1,1,2
3242,2,2,2,2,1,1,1,3
3243,2,2,2,2,1,1,2,1
3244,2,2,2,2,1,1,2,2
3245,2,2,2,2,1,1,2,3
3246,2,2,2,2,1,1,3,1
3247,2,2,2,2,1,1,3,2
3248,2,2,2,2,1,1,3,3
3249,2,2,2,2,1,2,1,1
3250,2,2,2,2,1,2,1,2
3251,2,2,2,2,1,2,1,3
3252,2,2,2,2,1,2,2,1
3253,2,2,2,2,1,2,2,2
3254,2,2,2,2,1,2,2,3
3255,2,2,2,2,1,2,3,1
3256,2,2,2,2,1,2,3,2
3257,2,2,2,2,1,2,3,3
3258,2,2,2,2,1,3,1,1
3259,2,2,2,2,1,3,1,2
3260,2,2,2,2,1,3,1,3
3261,2,2,2,2,1,3,2,1
3262,2,2,2,2,1,3,2,2
3263,2,2,2,2,1,3,2,3
3264,2,2,2,2,1,3,3,1
3265,2,2,2,2,1,3,3,2
3266,2,2,2,2,1,3,3,3
3267,2,2,2,2,2,1,1,1
3268,2,2,2,2,2,1,1,2
3269,2,2,2,2,2,1,1,3
3270,2,2,2,2,2,1,2,1
3271,2,2,2,2,2,1,2,2
3272,2,2,2,2,2,1,2,3
3273,2,2,2,2,2,1,3,1
3274,2,2,2,2,2,1,3,2
3275,2,2,2,2,2,1,3,3
3276,2,2,2,2,2,2,1,1
3277,2,2,2,2,2,2,1,2
3278,2,2,2,2,2,2,1,3
3279,2,2,2,2,2,2,2,1
3280,2,2,2,2,2,2,2,2
3281,2,2,2,2,2,2,2,3
3282,2,2,2,2,2,2,3,1
3283,2,2,2,2,2,2,3,2
3284,2,2,2,2,2,2,3,3
3285,2,2,2,2,2,3,1,1
3286,2,2,2,2,2,3,1,2
3287,2,2,2,2,2,3,1,3
3288,2,2,2,2,2,3,2,1
3289,2,2,2,2,2,3,2,2
3290,2,2,2,2,2,3,2,3
3291,2,2,2,2,2,3,3,1
3292,2,2,2,2,2,3,3,2
3293,2,2,2,2,2,3,3,3
3294,2,2,2,2,3,1,1,1
3295,2,2,2,2,3,1,1,2
3296,2,2,2,2,3,1,1,3
3297,2,2,2,2,3,1,2,1
3298,2,2,2,2,3,1,2,2
3299,2,2,2,2,3,1,2,3
3300,2,2,2,2,3,1,3,1
3301,2,2,2,2,3,1,3,2
3302,2,2,2,2,3,1,3,3
3303,2,2,2,2,3,2,1,1
3304,2,2,2,2,3,2,1,2
3305,2,2,2,2,3,2,1,3
3306,2,2,2,2,3,2,2,1
3307,2,2,2,2,3,2,2,2
3308,2,2,2,2,3,2,2,3
3309,2,2,2,2,3,2,3,1
3310,2,2,2,2,3,2,3,2
3311,2,2,2,2,3,2,3,3
3312,2,2,2,2,3,3,1,1
3313,2,2,2,2,3,3,1,2
3314,2,2,2,2,3,3,1,3
3315,2,2,2,2,3,3,2,1
3316,2,2,2,2,3,3,2,2
3317,2,2,2,2,3,3,2,3
3318,2,2,2,2,3,3,3,1
3319,2,2,2,2,3,3,3,2
3320,2,2,2,2,3,3,3,3
3321,2,2,2,3,1,1,1,1
3322,2,2,2,3,1,1,1,2
3323,2,2,2,3,1,1,1,3
3324,2,2,2,3,1,1,2,1
3325,2,2,2,3,1,1,2,2
3326,2,2,2,3,1,1,2,3
3327,2,2,2,3,1,1,3,1
3328,2,2,2,3,1,1,3,2
3329,2,2,2,3,1,1,3,3
3330,2,2,2,3,1,2,1,1
3331,2,2,2,3,1,2,1,2
3332,2,2,2,3,1,2,1,3
3333,2,2,2,3,1,2,2,1
3334,2,2,2,3,1,2,2,2
3335,2,2,2,3,1,2,2,3
3336,2,2,2,3,1,2,3,1
3337,2,2,2,3,1,2,3,2
3338,2,2,2,3,1,2,3,3
3339,2,2,2,3,1,3,1,1
3340,2,2,2,3,1,3,1,2
3341,2,2,2,3,1,3,1,3
3342,2,2,2,3,1,3,2,1
3343,2,2,2,3,1,3,2,2
3344,2,2,2,3,1,3,2,3
3345,2,2,2,3,1,3,3,1
3346,2,2,2,3,1,3,3,2
3347,2,2,2,3,1,3,3,3
3348,2,2,2,3,2,1,1,1
3349,2,2,2,3,2,1,1,2
3350,2,2,2,3,2,1,1,3
3351,2,2,2,3,2,1,2,1
3352,2,2,2,3,2,1,2,2
3353,2,2,2,3,2,1,2,3
3354,2,2,2,3,2,1,3,1
3355,2,2,2,3,2,1,3,2
3356,2,2,2,3,2,1,3,3
3357,2,2,2,3,2,2,1,1
3358,2,2,2,3,2,2,1,2
3359,2,2,2,3,2,2,1,3
3360,2,2,2,3,2,2,2,1
3361,2,2,2,3,2,2,2,2
3362,2,2,2,3,2,2,2,3
3363,2,2,2,3,2,2,3,1
3364,2,2,2,3,2,2,3,2
3365,2,2,2,3,2,2,3,3
3366,2,2,2,3,2,3,1,1
3367,2,2,2,3,2,3,1,2
3368,2,2,2,3,2,3,1,3
3369,2,2,2,3,2,3,2,1
3370,2,2,2,3,2,3,2,2
3371,2,2,2,3,2,3,2,3
3372,2,2,2,3,2,3,3,1
3373,2,2,2,3,2,3,3,2
3374,2,2,2,3,2,3,3,3
3375,2,2,2,3,3,1,1,1
3376,2,2,2,3,3,1,1,2
3377,2,2,2,3,3,1,1,3
3378,2,2,2,3,3,1,2,1
3379,2,2,2,3,3,1,2,2
3380,2,2,2,3,3,1,2,3
3381,2,2,2,3,3,1,3,1
3382,2,2,2,3,3,1,3,2
3383,2,2,2,3,3,1,3,3
3384,2,2,2,3,3,2,1,1
3385,2,2,2,3,3,2,1,2
3386,2,2,2,3,3,2,1,3
3387,2,2,2,3,3,2,2,1
3388,2,2,2,3,3,2,2,2
3389,2,2,2,3,3,2,2,3
3390,2,2,2,3,3,2,3,1
3391,2,2,2,3,3,2,3,2
3392,2,2,2,3,3,2,3,3
3393,2,2,2,3,3,3,1,1
3394,2,2,2,3,3,3,1,2
3395,2,2,2,3,3,3,1,3
3396,2,2,2,3,3,3,2,1
3397,2,2,2,3,3,3,2,2
3398,2,2,2,3,3,3,2,3
3399,2,2,2,3,3,3,3,1
3400,2,2,2,3,3,3,3,2
3401,2,2,2,3,3,3,3,3
3402,2,2,3,1,1,1,1,1
3403,2,2,3,1,1,1,1,2
3404,2,2,3,1,1,1,1,3
3405,2,2,3,1,1,1,2,1
3406,2,2,3,1,1,1,2,2
3407,2,2,3,1,1,1,2,3
3408,2,2,3,1,1,1,3,1
3409,2,2,3,1,1,1,3,2
3410,2,2,3,1,1,1,3,3
3411,2,2,3,1,1,2,1,1
3412,2,2,3,1,1,2,1,2
3413,2,2,3,1,1,2,1,3
3414,2,2,3,1,1,2,2,1
3415,2,2,3,1,1,2,2,2
3416,2,2,3,1,1,2,2,3
3417,2,2,3,1,1,2,3,1
3418,2,2,3,1,1,2,3,2
3419,2,2,3,1,1,2,3,3
3420,2,2,3,1,1,3,1,1
3421,2,2,3,1,1,3,1,2
3422,2,2,3,1,1,3,1,3
3423,2,2,3,1,1,3,2,1
3424,2,2,3,1,1,3,2,2
3425,2,2,3,1,1,3,2,3
3426,2,2,3,1,1,3,3,1
3427,2,2,3,1,1,3,3,2
3428,2,2,3,1,1,3,3,3
3429,2,2,3,1,2,1,1,1
3430,2,2,3,1,2,1,1,2
3431,2,2,3,1,2,1,1,3
3432,2,2,3,1,2,1,2,1
3433,2,2,3,1,2,1,2,2
3434,2,2,3,1,2,1,2,3
3435,2,2,3,1,2,1,3,1
3436,2,2,3,1,2,1,3,2
3437,2,2,3,1,2,1,3,3
3438,2,2,3,1,2,2,1,1
3439,2,2,3,1,2,2,1,2
3440,2,2,3,1,2,2,1,3
3441,2,2,3,1,2,2,2,1
3442,2,2,3,1,2,2,2,2
3443,2,2,3,1,2,2,2,3
3444,2,2,3,1,2,2,3,1
3445,2,2,3,1,2,2,3,2
3446,2,2,3,1,2,2,3,3
3447,2,2,3,1,2,3,1,1
3448,2,2,3,1,2,3,1,2
3449,2,2,3,1,2,3,1,3
3450,2,2,3,1,2,3,2,1
3451,2,2,3,1,2,3,2,2
3452,2,2,3,1,2,3,2,3
3453,2,2,3,1,2,3,3,1
3454,2,2,3,1,2,3,3,2
3455,2,2,3,1,2,3,3,3
3456,2,2,3,1,3,1,1,1
3457,2,2,3,1,3,1,1,2
3458,2,2,3,1,3,1,1,3
3459,2,2,3,1,3,1,2,1
3460,2,2,3,1,3,1,2,2
3461,2,2,3,1,3,1,2,3
3462,2,2,3,1,3,1,3,1
3463,2,2,3,1,3,1,3,2
3464,2,2,3,1,3,1,3,3
3465,2,2,3,1,3,2,1,1
3466,2,2,3,1,3,2,1,2
3467,2,2,3,1,3,2,1,3
3468,2,2,3,1,3,2,2,1
3469,2,2,3,1,3,2,2,2
3470,2,2,3,1,3,2,2,3
3471,2,2,3,1,3,2,3,1
3472,2,2,3,1,3,2,3,2
3473,2,2,3,1,3,2,3,3
3474,2,2,3,1,3,3,1,1
3475,2,2,3,1,3,3,1,2
3476,2,2,3,1,3,3,1,3
3477,2,2,3,1,3,3,2,1
3478,2,2,3,1,3,3,2,2
3479,2,2,3,1,3,3,2,3
3480,2,2,3,1,3,3,3,1
3481,2,2,3,1,3,3,3,2
3482,2,2,3,1,3,3,3,3
3483,2,2,3,2,1,1,1,1
3484,2,2,3,2,1,1,1,2
3485,2,2,3,2,1,1,1,3
3486,2,2,3,2,1,1,2,1
3487,2,2,3,2,1,1,2,2
3488,2,2,3,2,1,1,2,3
3489,2,2,3,2,1,1,3,1
3490,2,2,3,2,1,1,3,2
3491,2,2,3,2,1,1,3,3
3492,2,2,3,2,1,2,1,1
3493,2,2,3,2,1,2,1,2
3494,2,2,3,2,1,2,1,3
3495,2,2,3,2,1,2,2,1
3496,2,2,3,2,1,2,2,2
3497,2,2,3,2,1,2,2,3
3498,2,2,3,2,1,2,3,1
3499,2,2,3,2,1,2,3,2
3500,2,2,3,2,1,2,3,3
3501,2,2,3,2,1,3,1,1
3502,2,2,3,2,1,3,1,2
3503,2,2,3,2,1,3,1,3
3504,2,2,3,2,1,3,2,1
3505,2,2,3,2,1,3,2,2
3506,2,2,3,2,1,3,2,3
3507,2,2,3,2,1,3,3,1
3508,2,2,3,2,1,3,3,2
3509,2,2,3,2,1,3,3,3
3510,2,2,3,2,2,1,1,1
3511,2,2,3,2,2,1,1,2
3512,2,2,3,2,2,1,1,3
3513,2,2,3,2,2,1,2,1
3514,2,2,3,2,2,1,2,2
3515,2,2,3,2,2,1,2,3
3516,2,2,3,2,2,1,3,1
3517,2,2,3,2,2,1,3,2
3518,2,2,3,2,2,1,3,3
3519,2,2,3,2,2,2,1,1
3520,2,2,3,2,2,2,1,2
3521,2,2,3,2,2,2,1,3
3522,2,2,3,2,2,2,2,1
3523,2,2,3,2,2,2,2,2
3524,2,2,3,2,2,2,2,3
3525,2,2,3,2,2,2,3,1
3526,2,2,3,2,2,2,3,2
3527,2,2,3,2,2,2,3,3
3528,2,2,3,2,2,3,1,1
3529,2,2,3,2,2,3,1,2
3530,2,2,3,2,2,3,1,3
3531,2,2,3,2,2,3,2,1
3532,2,2,3,2,2,3,2,2
3533,2,2,3,2,2,3,2,3
3534,2,2,3,2,2,3,3,1
3535,2,2,3,2,2,3,3,2
3536,2,2,3,2,2,3,3,3
3537,2,2,3,2,3,1,1,1
3538,2,2,3,2,3,1,1,2
3539,2,2,3,2,3,1,1,3
3540,2,2,3,2,3,1,2,1
3541,2,2,3,2,3,1,2,2
3542,2,2,3,2,3,1,2,3
3543,2,2,3,2,3,1,3,1
3544,2,2,3,2,3,1,3,2
3545,2,2,3,2,3,1,3,3
3546,2,2,3,2,3,2,1,1
3547,2,2,3,2,3,2,1,2
3548,2,2,3,2,3,2,1,3
3549,2,2,3,2,3,2,2,1
3550,2,2,3,2,3,2,2,2
3551,2,2,3,2,3,2,2,3
3552,2,2,3,2,3,2,3,1
3553,2,2,3,2,3,2,3,2
3554,2,2,3,2,3,2,3,3
3555,2,2,3,2,3,3,1,1
3556,2,2,3,2,3,3,1,2
3557,2,2,3,2,3,3,1,3
3558,2,2,3,2,3,3,2,1
3559,2,2,3,2,3,3,2,2
3560,2,2,3,2,3,3,2,3
3561,2,2,3,2,3,3,3,1
3562,2,2,3,2,3,3,3,2
3563,2,2,3,2,3,3,3,3
3564,2,2,3,3,1,1,1,1
3565,2,2,3,3,1,1,1,2
3566,2,2,3,3,1,1,1,3
3567,2,2,3,3,1,1,2,1
3568,2,2,3,3,1,1,2,2
3569,2,2,3,3,1,1,2,3
3570,2,2,3,3,1,1,3,1
3571,2,2,3,3,1,1,3,2
3572,2,2,3,3,1,1,3,3
3573,2,2,3,3,1,2,1,1
3574,2,2,3,3,1,2,1,2
3575,2,2,3,3,1,2,1,3
3576,2,2,3,3,1,2,2,1
3577,2,2,3,3,1,2,2,2
3578,2,2,3,3,1,2,2,3
3579,2,2,3,3,1,2,3,1
3580,2,2,3,3,1,2,3,2
3581,2,2,3,3,1,2,3,3
3582,2,2,3,3,1,3,1,1
3583,2,2,3,3,1,3,1,2
3584,2,2,3,3,1,3,1,3
3585,2,2,3,3,1,3,2,1
3586,2,2,3,3,1,3,2,2
3587,2,2,3,3,1,3,2,3
3588,2,2,3,3,1,3,3,1
3589,2,2,3,3,1,3,3,2
3590,2,2,3,3,1,3,3,3
3591,2,2,3,3,2,1,1,1
3592,2,2,3,3,2,1,1,2
3593,2,2,3,3,2,1,1,3
3594,2,2,3,3,2,1,2,1
3595,2,2,3,3,2,1,2,2
3596,2,2,3,3,2,1,2,3
3597,2,2,3,3,2,1,3,1
3598,2,2,3,3,2,1,3,2
3599,2,2,3,3,2,1,3,3
3600,2,2,3,3,2,2,1,1
3601,2,2,3,3,2,2,1,2
3602,2,2,3,3,2,2,1,3
3603,2,2,3,3,2,2,2,1
3604,2,2,3,3,2,2,2,2
3605,2,2,3,3,2,2,2,3
3606,2,2,3,3,2,2,3,1
3607,2,2,3,3,2,2,3,2
3608,2,2,3,3,2,2,3,3
3609,2,2,3,3,2,3,1,1
3610,2,2,3,3,2,3,1,2
3611,2,2,3,3,2,3,1,3
3612,2,2,3,3,2,3,2,1
3613,2,2,3,3,2,3,2,2
3614,2,2,3,3,2,3,2,3
3615,2,2,3,3,2,3,3,1
3616,2,2,3,3,2,3,3,2
3617,2,2,3,3,2,3,3,3
3618,2,2,3,3,3,1,1,1
3619,2,2,3,3,3,1,1,2
3620,2,2,3,3,3,1,1,3
3621,2,2,3,3,3,1,2,1
3622,2,2,3,3,3,1,2,2
3623,2,2,3,3,3,1,2,3
3624,2,2,3,3,3,1,3,1
3625,2,2,3,3,3,1,3,2
3626,2,2,3,3,3,1,3,3
3627,2,2,3,3,3,2,1,1
3628,2,2,3,3,3,2,1,2
3629,2,2,3,3,3,2,1,3
3630,2,2,3,3,3,2,2,1
3631,2,2,3,3,3,2,2,2
3632,2,2,3,3,3,2,2,3
3633,2,2,3,3,3,2,3,1
3634,2,2,3,3,3,2,3,2
3635,2,2,3,3,3,2,3,3
3636,2,2,3,3,3,3,1,1
3637,2,2,3,3,3,3,1,2
3638,2,2,3,3,3,3,1,3
3639,2,2,3,3,3,3,2,1
3640,2,2,3,3,3,3,2,2
3641,2,2,3,3,3,3,2,3
3642,2,2,3,3,3,3,3,1
3643,2,2,3,3,3,3,3,2
3644,2,2,3,3,3,3,3,3
3645,2,3,1,1,1,1,1,1
3646,2,3,1,1,1,1,1,2
3647,2,3,1,1,1,1,1,3
3648,2,3,1,1,1,1,2,1
3649,2,3,1,1,1,1,2,2
3650,2,3,1,1,1,1,2,3
3651,2,3,1,1,1,1,3,1
3652,2,3,1,1,1,1,3,2
3653,2,3,1,1,1,1,3,3
3654,2,3,1,1,1,2,1,1
3655,2,3,1,1,1,2,1,2
3656,2,3,1,1,1,2,1,3
3657,2,3,1,1,1,2,2,1
3658,2,3,1,1,1,2,2,2
3659,2,3,1,1,1,2,2,3
3660,2,3,1,1,1,2,3,1
3661,2,3,1,1,1,2,3,2
3662,2,3,1,1,1,2,3,3
3663,2,3,1,1,1,3,1,1
3664,2,3,1,1,1,3,1,2
3665,2,3,1,1,1,3,1,3
3666,2,3,1,1,1,3,2,1
3667,2,3,1,1,1,3,2,2
3668,2,3,1,1,1,3,2,3
3669,2,3,1,1,1,3,3,1
3670,2,3,1,1,1,3,3,2
3671,2,3,1,1,1,3,3,3
3672,2,3,1,1,2,1,1,1
3673,2,3,1,1,2,1,1,2
3674,2,3,1,1,2,1,1,3
3675,2,3,1,1,2,1,2,1
3676,2,3,1,1,2,1,2,2
3677,2,3,1,1,2,1,2,3
3678,2,3,1,1,2,1,3,1
3679,2,3,1,1,2,1,3,2
3680,2,3,1,1,2,1,3,3
3681,2,3,1,1,2,2,1,1
3682,2,3,1,1,2,2,1,2
3683,2,3,1,1,2,2,1,3
3684,2,3,1,1,2,2,2,1
3685,2,3,1,1,2,2,2,2
3686,2,3,1,1,2,2,2,3
3687,2,3,1,1,2,2,3,1
3688,2,3,1,1,2,2,3,2
3689,2,3,1,1,2,2,3,3
3690,2,3,1,1,2,3,1,1
3691,2,3,1,1,2,3,1,2
3692,2,3,1,1,2,3,1,3
3693,2,3,1,1,2,3,2,1
3694,2,3,1,1,2,3,2,2
3695,2,3,1,1,2,3,2,3
3696,2,3,1,1,2,3,3,1
3697,2,3,1,1,2,3,3,2
3698,2,3,1,1,2,3,3,3
3699,2,3,1,1,3,1,1,1
3700,2,3,1,1,3,1,1,2
3701,2,3,1,1,3,1,1,3
3702,2,3,1,1,3,1,2,1
3703,2,3,1,1,3,1,2,2
3704,2,3,1,1,3,1,2,3
3705,2,3,1,1,3,1,3,1
3706,2,3,1,1,3,1,3,2
3707,2,3,1,1,3,1,3,3
3708,2,3,1,1,3,2,1,1
3709,2,3,1,1,3,2,1,2
3710,2,3,1,1,3,2,1,3
3711,2,3,1,1,3,2,2,1
3712,2,3,1,1,3,2,2,2
3713,2,3,1,1,3,2,2,3
3714,2,3,1,1,3,2,3,1
